"survey_id","SPECIES_CD","abundance"
"1052U_1_2014","ACA COER",0
"1052U_1_2014","CAN ROST",0.5
"1052U_1_2014","CHA CAPI",0
"1052U_1_2014","COR GLAU",2.99
"1052U_1_2014","COR PERS",0
"1052U_1_2014","HAE PLUM",3.74
"1052U_1_2014","HAL BIVI",12.49
"1052U_1_2014","HAL GARN",0
"1052U_1_2014","HAL MACU",2.49
"1052U_1_2014","OCY CHRY",0
"1052U_1_2014","POM ARCU",0
"1052U_1_2014","SCA ISER",4
"1052U_1_2014","SPA ATOM",6
"1052U_1_2014","SPA AURO",11.98
"1052U_1_2014","SPA VIRI",0
"1052U_1_2014","STE PART",24
"1052U_1_2014","STE VARI",0
"1052U_1_2014","THA BIFA",14
"1052U_1_2016","ACA BAHI",3
"1052U_1_2016","ACA CHIR",0
"1052U_1_2016","ACA COER",0
"1052U_1_2016","CAN ROST",0
"1052U_1_2016","CHA CAPI",0
"1052U_1_2016","COR GLAU",0
"1052U_1_2016","COR PERS",0
"1052U_1_2016","HAE PLUM",16
"1052U_1_2016","HAL BIVI",0
"1052U_1_2016","HAL GARN",0
"1052U_1_2016","HAL MACU",0
"1052U_1_2016","OCY CHRY",0
"1052U_1_2016","POM ARCU",1
"1052U_1_2016","SCA ISER",28
"1052U_1_2016","SPA ATOM",0
"1052U_1_2016","SPA AURO",3
"1052U_1_2016","SPA VIRI",2
"1052U_1_2016","STE PART",0
"1052U_1_2016","STE VARI",0
"1052U_1_2016","THA BIFA",2
"1052U_2_2014","ACA BAHI",11
"1052U_2_2014","ACA CHIR",12
"1052U_2_2014","ACA COER",9.49
"1052U_2_2014","CAN ROST",1
"1052U_2_2014","CHA CAPI",0
"1052U_2_2014","COR GLAU",7.49
"1052U_2_2014","COR PERS",0
"1052U_2_2014","HAE PLUM",1
"1052U_2_2014","HAL BIVI",9.98
"1052U_2_2014","HAL GARN",1
"1052U_2_2014","HAL MACU",8.99
"1052U_2_2014","OCY CHRY",0
"1052U_2_2014","POM ARCU",0
"1052U_2_2014","SCA ISER",0
"1052U_2_2014","SPA ATOM",0
"1052U_2_2014","SPA AURO",8.49
"1052U_2_2014","SPA VIRI",0
"1052U_2_2014","STE PART",34.49
"1052U_2_2014","STE VARI",0
"1052U_2_2014","THA BIFA",14.49
"1052U_2_2016","ACA BAHI",0
"1052U_2_2016","ACA CHIR",3
"1052U_2_2016","ACA COER",2
"1052U_2_2016","CAN ROST",4
"1052U_2_2016","CHA CAPI",0
"1052U_2_2016","COR GLAU",1
"1052U_2_2016","COR PERS",0
"1052U_2_2016","HAE PLUM",24
"1052U_2_2016","HAL BIVI",0
"1052U_2_2016","HAL GARN",0
"1052U_2_2016","HAL MACU",0
"1052U_2_2016","OCY CHRY",11
"1052U_2_2016","POM ARCU",0
"1052U_2_2016","SCA ISER",13
"1052U_2_2016","SPA ATOM",0
"1052U_2_2016","SPA AURO",6
"1052U_2_2016","SPA VIRI",3
"1052U_2_2016","STE PART",0
"1052U_2_2016","STE VARI",0
"1052U_2_2016","THA BIFA",10
"1053_1_2022","ACA BAHI",0
"1053_1_2022","ACA CHIR",2
"1053_1_2022","ACA COER",1
"1053_1_2022","CAN ROST",0
"1053_1_2022","CHA CAPI",2
"1053_1_2022","COR GLAU",0
"1053_1_2022","COR PERS",4
"1053_1_2022","HAE PLUM",6
"1053_1_2022","HAL BIVI",0
"1053_1_2022","HAL GARN",0
"1053_1_2022","HAL MACU",2
"1053_1_2022","OCY CHRY",1
"1053_1_2022","POM ARCU",0
"1053_1_2022","SCA ISER",7
"1053_1_2022","SPA ATOM",0
"1053_1_2022","SPA AURO",1
"1053_1_2022","SPA VIRI",0
"1053_1_2022","STE PART",0
"1053_1_2022","STE VARI",2
"1053_1_2022","THA BIFA",0
"1053_1_2024","ACA BAHI",0
"1053_1_2024","ACA CHIR",1
"1053_1_2024","ACA COER",0
"1053_1_2024","CAN ROST",0.5
"1053_1_2024","CHA CAPI",0
"1053_1_2024","COR GLAU",0
"1053_1_2024","COR PERS",10
"1053_1_2024","HAE PLUM",101
"1053_1_2024","HAL BIVI",0
"1053_1_2024","HAL GARN",0
"1053_1_2024","HAL MACU",0
"1053_1_2024","OCY CHRY",5
"1053_1_2024","POM ARCU",3.5
"1053_1_2024","SCA ISER",5
"1053_1_2024","SPA ATOM",0
"1053_1_2024","SPA AURO",1.5
"1053_1_2024","SPA VIRI",2
"1053_1_2024","STE PART",3.49
"1053_1_2024","STE VARI",0
"1053_1_2024","THA BIFA",12.49
"1053U_1_2014","ACA BAHI",8.98
"1053U_1_2014","ACA CHIR",1
"1053U_1_2014","ACA COER",1.5
"1053U_1_2014","CAN ROST",2
"1053U_1_2014","CHA CAPI",2.5
"1053U_1_2014","COR GLAU",0
"1053U_1_2014","COR PERS",0
"1053U_1_2014","HAE PLUM",0.5
"1053U_1_2014","HAL BIVI",0
"1053U_1_2014","HAL GARN",7.99
"1053U_1_2014","HAL MACU",6
"1053U_1_2014","OCY CHRY",0
"1053U_1_2014","POM ARCU",4
"1053U_1_2014","SCA ISER",11.49
"1053U_1_2014","SPA ATOM",4
"1053U_1_2014","SPA AURO",9.98
"1053U_1_2014","SPA VIRI",1
"1053U_1_2014","STE PART",17
"1053U_1_2014","STE VARI",0
"1053U_1_2014","THA BIFA",19.49
"1053U_1_2016","ACA BAHI",1
"1053U_1_2016","ACA CHIR",0
"1053U_1_2016","ACA COER",0
"1053U_1_2016","CAN ROST",1
"1053U_1_2016","CHA CAPI",0
"1053U_1_2016","COR GLAU",1
"1053U_1_2016","COR PERS",9
"1053U_1_2016","HAE PLUM",54
"1053U_1_2016","HAL BIVI",1
"1053U_1_2016","HAL GARN",2
"1053U_1_2016","HAL MACU",0
"1053U_1_2016","OCY CHRY",14
"1053U_1_2016","POM ARCU",2
"1053U_1_2016","SCA ISER",19
"1053U_1_2016","SPA ATOM",0
"1053U_1_2016","SPA AURO",7
"1053U_1_2016","SPA VIRI",3
"1053U_1_2016","STE PART",3
"1053U_1_2016","STE VARI",0
"1053U_1_2016","THA BIFA",11
"1053U_1_2018","ACA BAHI",2
"1053U_1_2018","ACA CHIR",0
"1053U_1_2018","ACA COER",3.49
"1053U_1_2018","CAN ROST",0
"1053U_1_2018","CHA CAPI",2
"1053U_1_2018","COR GLAU",0
"1053U_1_2018","COR PERS",0
"1053U_1_2018","HAE PLUM",19.98
"1053U_1_2018","HAL BIVI",0
"1053U_1_2018","HAL GARN",0
"1053U_1_2018","HAL MACU",0
"1053U_1_2018","OCY CHRY",0
"1053U_1_2018","POM ARCU",2
"1053U_1_2018","SCA ISER",2.5
"1053U_1_2018","SPA ATOM",0
"1053U_1_2018","SPA AURO",3
"1053U_1_2018","SPA VIRI",2
"1053U_1_2018","STE PART",0
"1053U_1_2018","STE VARI",2.5
"1053U_1_2018","THA BIFA",6.99
"1053U_2_2014","ACA BAHI",8
"1053U_2_2014","ACA CHIR",1
"1053U_2_2014","ACA COER",5.5
"1053U_2_2014","CAN ROST",0
"1053U_2_2014","CHA CAPI",1
"1053U_2_2014","COR GLAU",0
"1053U_2_2014","COR PERS",0
"1053U_2_2014","HAE PLUM",4
"1053U_2_2014","HAL BIVI",1.5
"1053U_2_2014","HAL GARN",3.5
"1053U_2_2014","HAL MACU",0.5
"1053U_2_2014","OCY CHRY",0
"1053U_2_2014","POM ARCU",0
"1053U_2_2014","SCA ISER",3.74
"1053U_2_2014","SPA ATOM",1
"1053U_2_2014","SPA AURO",4.49
"1053U_2_2014","SPA VIRI",1
"1053U_2_2014","STE PART",12.99
"1053U_2_2014","STE VARI",0
"1053U_2_2014","THA BIFA",26.98
"1053U_2_2016","ACA BAHI",1
"1053U_2_2016","ACA CHIR",1
"1053U_2_2016","ACA COER",0
"1053U_2_2016","CAN ROST",0
"1053U_2_2016","CHA CAPI",0
"1053U_2_2016","COR GLAU",0
"1053U_2_2016","COR PERS",1
"1053U_2_2016","HAE PLUM",40
"1053U_2_2016","HAL BIVI",0
"1053U_2_2016","HAL GARN",0
"1053U_2_2016","HAL MACU",0
"1053U_2_2016","OCY CHRY",17
"1053U_2_2016","POM ARCU",2
"1053U_2_2016","SCA ISER",22
"1053U_2_2016","SPA ATOM",0
"1053U_2_2016","SPA AURO",7
"1053U_2_2016","SPA VIRI",3
"1053U_2_2016","STE PART",3
"1053U_2_2016","STE VARI",2
"1053U_2_2016","THA BIFA",3
"1053U_2_2018","ACA BAHI",1.5
"1053U_2_2018","ACA CHIR",1.5
"1053U_2_2018","ACA COER",7
"1053U_2_2018","CAN ROST",0
"1053U_2_2018","CHA CAPI",1.5
"1053U_2_2018","COR GLAU",1
"1053U_2_2018","COR PERS",0
"1053U_2_2018","HAE PLUM",16.49
"1053U_2_2018","HAL BIVI",10
"1053U_2_2018","HAL GARN",0
"1053U_2_2018","HAL MACU",0
"1053U_2_2018","OCY CHRY",4.49
"1053U_2_2018","POM ARCU",4.99
"1053U_2_2018","SCA ISER",16.49
"1053U_2_2018","SPA ATOM",1.5
"1053U_2_2018","SPA AURO",7.99
"1053U_2_2018","SPA VIRI",3.99
"1053U_2_2018","STE PART",2.49
"1053U_2_2018","STE VARI",0.5
"1053U_2_2018","THA BIFA",15
"1054_1_2024","ACA BAHI",3
"1054_1_2024","ACA CHIR",2.49
"1054_1_2024","ACA COER",0.5
"1054_1_2024","CAN ROST",0
"1054_1_2024","CHA CAPI",0
"1054_1_2024","COR GLAU",0
"1054_1_2024","COR PERS",0
"1054_1_2024","HAE PLUM",22.49
"1054_1_2024","HAL BIVI",3.49
"1054_1_2024","HAL GARN",0
"1054_1_2024","HAL MACU",0
"1054_1_2024","OCY CHRY",0
"1054_1_2024","POM ARCU",4.98
"1054_1_2024","SCA ISER",16
"1054_1_2024","SPA ATOM",1.5
"1054_1_2024","SPA AURO",13.99
"1054_1_2024","SPA VIRI",3.49
"1054_1_2024","STE PART",0.5
"1054_1_2024","STE VARI",0
"1054_1_2024","THA BIFA",3.49
"1054U_1_2014","ACA BAHI",5
"1054U_1_2014","ACA CHIR",0
"1054U_1_2014","ACA COER",4
"1054U_1_2014","CAN ROST",0
"1054U_1_2014","CHA CAPI",1
"1054U_1_2014","COR GLAU",0
"1054U_1_2014","COR PERS",0
"1054U_1_2014","HAE PLUM",0
"1054U_1_2014","HAL BIVI",11.49
"1054U_1_2014","HAL GARN",3.75
"1054U_1_2014","HAL MACU",0
"1054U_1_2014","OCY CHRY",1
"1054U_1_2014","POM ARCU",0.5
"1054U_1_2014","SCA ISER",15
"1054U_1_2014","SPA ATOM",0
"1054U_1_2014","SPA AURO",2.5
"1054U_1_2014","SPA VIRI",7.5
"1054U_1_2014","STE PART",10.99
"1054U_1_2014","STE VARI",0
"1054U_1_2014","THA BIFA",20.98
"1054U_1_2016","ACA BAHI",2
"1054U_1_2016","ACA CHIR",0
"1054U_1_2016","ACA COER",0
"1054U_1_2016","CAN ROST",0
"1054U_1_2016","CHA CAPI",0
"1054U_1_2016","COR GLAU",0
"1054U_1_2016","COR PERS",0
"1054U_1_2016","HAE PLUM",0
"1054U_1_2016","HAL BIVI",4
"1054U_1_2016","HAL GARN",0
"1054U_1_2016","HAL MACU",1
"1054U_1_2016","OCY CHRY",0
"1054U_1_2016","POM ARCU",0
"1054U_1_2016","SCA ISER",0
"1054U_1_2016","SPA ATOM",0
"1054U_1_2016","SPA AURO",5
"1054U_1_2016","SPA VIRI",0
"1054U_1_2016","STE PART",0
"1054U_1_2016","STE VARI",0
"1054U_1_2016","THA BIFA",2
"1054U_2_2014","ACA BAHI",5.23
"1054U_2_2014","ACA CHIR",0
"1054U_2_2014","ACA COER",5.24
"1054U_2_2014","CAN ROST",0.5
"1054U_2_2014","CHA CAPI",4
"1054U_2_2014","COR GLAU",0
"1054U_2_2014","COR PERS",0
"1054U_2_2014","HAE PLUM",6.74
"1054U_2_2014","HAL BIVI",0
"1054U_2_2014","HAL GARN",1
"1054U_2_2014","HAL MACU",1.5
"1054U_2_2014","OCY CHRY",0
"1054U_2_2014","POM ARCU",0
"1054U_2_2014","SCA ISER",2
"1054U_2_2014","SPA ATOM",1
"1054U_2_2014","SPA AURO",50.09
"1054U_2_2014","SPA VIRI",3.49
"1054U_2_2014","STE PART",17.98
"1054U_2_2014","STE VARI",0
"1054U_2_2014","THA BIFA",65
"1054U_2_2016","ACA BAHI",0
"1054U_2_2016","ACA CHIR",0
"1054U_2_2016","ACA COER",0
"1054U_2_2016","CAN ROST",0
"1054U_2_2016","CHA CAPI",0
"1054U_2_2016","COR GLAU",0
"1054U_2_2016","COR PERS",0
"1054U_2_2016","HAE PLUM",0
"1054U_2_2016","HAL BIVI",1
"1054U_2_2016","HAL GARN",0
"1054U_2_2016","HAL MACU",0
"1054U_2_2016","OCY CHRY",0
"1054U_2_2016","POM ARCU",0
"1054U_2_2016","SCA ISER",0
"1054U_2_2016","SPA ATOM",0
"1054U_2_2016","SPA AURO",0
"1054U_2_2016","SPA VIRI",0
"1054U_2_2016","STE PART",0
"1054U_2_2016","STE VARI",0
"1054U_2_2016","THA BIFA",3
"1055_1_2022","ACA BAHI",0
"1055_1_2022","ACA CHIR",0
"1055_1_2022","ACA COER",0
"1055_1_2022","CAN ROST",0
"1055_1_2022","CHA CAPI",1
"1055_1_2022","COR GLAU",0
"1055_1_2022","COR PERS",3
"1055_1_2022","HAE PLUM",0
"1055_1_2022","HAL BIVI",1
"1055_1_2022","HAL GARN",0
"1055_1_2022","HAL MACU",0
"1055_1_2022","OCY CHRY",3
"1055_1_2022","POM ARCU",0
"1055_1_2022","SCA ISER",6
"1055_1_2022","SPA ATOM",0
"1055_1_2022","SPA AURO",1
"1055_1_2022","SPA VIRI",0
"1055_1_2022","STE PART",0
"1055_1_2022","STE VARI",1
"1055_1_2022","THA BIFA",2
"1055_1_2024","ACA BAHI",1.5
"1055_1_2024","ACA CHIR",0.5
"1055_1_2024","ACA COER",1
"1055_1_2024","CAN ROST",0.5
"1055_1_2024","CHA CAPI",0
"1055_1_2024","COR GLAU",0.5
"1055_1_2024","COR PERS",4.5
"1055_1_2024","HAE PLUM",6.5
"1055_1_2024","HAL BIVI",4
"1055_1_2024","HAL GARN",2.5
"1055_1_2024","HAL MACU",0.5
"1055_1_2024","OCY CHRY",2
"1055_1_2024","POM ARCU",0
"1055_1_2024","SCA ISER",12.98
"1055_1_2024","SPA ATOM",0
"1055_1_2024","SPA AURO",13.99
"1055_1_2024","SPA VIRI",3
"1055_1_2024","STE PART",2.49
"1055_1_2024","STE VARI",0
"1055_1_2024","THA BIFA",15
"1055U_1_2016","ACA BAHI",0
"1055U_1_2016","ACA CHIR",0
"1055U_1_2016","ACA COER",1
"1055U_1_2016","CAN ROST",3
"1055U_1_2016","CHA CAPI",0
"1055U_1_2016","COR GLAU",0
"1055U_1_2016","COR PERS",15
"1055U_1_2016","HAE PLUM",12
"1055U_1_2016","HAL BIVI",0
"1055U_1_2016","HAL GARN",0
"1055U_1_2016","HAL MACU",0
"1055U_1_2016","OCY CHRY",0
"1055U_1_2016","POM ARCU",1
"1055U_1_2016","SCA ISER",36
"1055U_1_2016","SPA ATOM",0
"1055U_1_2016","SPA AURO",4
"1055U_1_2016","SPA VIRI",7
"1055U_1_2016","STE PART",1
"1055U_1_2016","STE VARI",0
"1055U_1_2016","THA BIFA",6
"1055U_2_2016","ACA BAHI",0
"1055U_2_2016","ACA CHIR",1
"1055U_2_2016","ACA COER",0
"1055U_2_2016","CAN ROST",0
"1055U_2_2016","CHA CAPI",0
"1055U_2_2016","COR GLAU",0
"1055U_2_2016","COR PERS",0
"1055U_2_2016","HAE PLUM",42
"1055U_2_2016","HAL BIVI",8
"1055U_2_2016","HAL GARN",0
"1055U_2_2016","HAL MACU",0
"1055U_2_2016","OCY CHRY",9
"1055U_2_2016","POM ARCU",0
"1055U_2_2016","SCA ISER",8
"1055U_2_2016","SPA ATOM",6
"1055U_2_2016","SPA AURO",17
"1055U_2_2016","SPA VIRI",5
"1055U_2_2016","STE PART",2
"1055U_2_2016","STE VARI",0
"1055U_2_2016","THA BIFA",3
"1056_1_2022","ACA BAHI",0
"1056_1_2022","ACA CHIR",0
"1056_1_2022","ACA COER",0
"1056_1_2022","CAN ROST",0
"1056_1_2022","CHA CAPI",0
"1056_1_2022","COR GLAU",0
"1056_1_2022","COR PERS",23
"1056_1_2022","HAE PLUM",1
"1056_1_2022","HAL BIVI",0
"1056_1_2022","HAL GARN",0
"1056_1_2022","HAL MACU",0
"1056_1_2022","OCY CHRY",0
"1056_1_2022","POM ARCU",0
"1056_1_2022","SCA ISER",5
"1056_1_2022","SPA ATOM",0
"1056_1_2022","SPA AURO",1
"1056_1_2022","SPA VIRI",0
"1056_1_2022","STE PART",2
"1056_1_2022","STE VARI",3
"1056_1_2022","THA BIFA",5
"1056_1_2024","ACA BAHI",1
"1056_1_2024","ACA CHIR",0
"1056_1_2024","ACA COER",0
"1056_1_2024","CAN ROST",1
"1056_1_2024","CHA CAPI",0
"1056_1_2024","COR GLAU",0
"1056_1_2024","COR PERS",0
"1056_1_2024","HAE PLUM",38.99
"1056_1_2024","HAL BIVI",4.99
"1056_1_2024","HAL GARN",0.5
"1056_1_2024","HAL MACU",0.5
"1056_1_2024","OCY CHRY",3
"1056_1_2024","POM ARCU",2.5
"1056_1_2024","SCA ISER",5
"1056_1_2024","SPA ATOM",1
"1056_1_2024","SPA AURO",7
"1056_1_2024","SPA VIRI",2.99
"1056_1_2024","STE PART",0
"1056_1_2024","STE VARI",0.5
"1056_1_2024","THA BIFA",0.5
"1056U_1_2014","ACA BAHI",7.48
"1056U_1_2014","ACA CHIR",1.5
"1056U_1_2014","ACA COER",3
"1056U_1_2014","CAN ROST",1
"1056U_1_2014","CHA CAPI",1
"1056U_1_2014","COR GLAU",2
"1056U_1_2014","COR PERS",1.5
"1056U_1_2014","HAE PLUM",0.5
"1056U_1_2014","HAL BIVI",1
"1056U_1_2014","HAL GARN",5.5
"1056U_1_2014","HAL MACU",10.49
"1056U_1_2014","OCY CHRY",1
"1056U_1_2014","POM ARCU",0
"1056U_1_2014","SCA ISER",21.99
"1056U_1_2014","SPA ATOM",0
"1056U_1_2014","SPA AURO",23.49
"1056U_1_2014","SPA VIRI",4
"1056U_1_2014","STE PART",34
"1056U_1_2014","STE VARI",0
"1056U_1_2014","THA BIFA",70.49
"1056U_1_2016","ACA BAHI",5
"1056U_1_2016","ACA CHIR",0
"1056U_1_2016","ACA COER",3
"1056U_1_2016","CAN ROST",0
"1056U_1_2016","CHA CAPI",0
"1056U_1_2016","COR GLAU",0
"1056U_1_2016","COR PERS",0
"1056U_1_2016","HAE PLUM",12
"1056U_1_2016","HAL BIVI",0
"1056U_1_2016","HAL GARN",2
"1056U_1_2016","HAL MACU",1
"1056U_1_2016","OCY CHRY",0
"1056U_1_2016","POM ARCU",0
"1056U_1_2016","SCA ISER",0
"1056U_1_2016","SPA ATOM",0
"1056U_1_2016","SPA AURO",2
"1056U_1_2016","SPA VIRI",0
"1056U_1_2016","STE PART",12
"1056U_1_2016","STE VARI",0
"1056U_1_2016","THA BIFA",6
"1056U_2_2014","ACA BAHI",6
"1056U_2_2014","ACA CHIR",0
"1056U_2_2014","ACA COER",5.22
"1056U_2_2014","CAN ROST",3.74
"1056U_2_2014","CHA CAPI",1
"1056U_2_2014","COR GLAU",9
"1056U_2_2014","COR PERS",85
"1056U_2_2014","HAE PLUM",3.74
"1056U_2_2014","HAL BIVI",0
"1056U_2_2014","HAL GARN",10.5
"1056U_2_2014","HAL MACU",10.5
"1056U_2_2014","OCY CHRY",0.5
"1056U_2_2014","POM ARCU",0
"1056U_2_2014","SCA ISER",0
"1056U_2_2014","SPA ATOM",0.5
"1056U_2_2014","SPA AURO",23.98
"1056U_2_2014","SPA VIRI",0.5
"1056U_2_2014","STE PART",31.49
"1056U_2_2014","STE VARI",0.5
"1056U_2_2014","THA BIFA",31
"1056U_2_2016","ACA BAHI",8
"1056U_2_2016","ACA CHIR",0
"1056U_2_2016","ACA COER",1
"1056U_2_2016","CAN ROST",0
"1056U_2_2016","CHA CAPI",0
"1056U_2_2016","COR GLAU",0
"1056U_2_2016","COR PERS",0
"1056U_2_2016","HAE PLUM",4
"1056U_2_2016","HAL BIVI",11
"1056U_2_2016","HAL GARN",3
"1056U_2_2016","HAL MACU",0
"1056U_2_2016","OCY CHRY",0
"1056U_2_2016","POM ARCU",0
"1056U_2_2016","SCA ISER",0
"1056U_2_2016","SPA ATOM",0
"1056U_2_2016","SPA AURO",20
"1056U_2_2016","SPA VIRI",0
"1056U_2_2016","STE PART",19
"1056U_2_2016","STE VARI",0
"1056U_2_2016","THA BIFA",16
"1057_1_2024","ACA BAHI",9
"1057_1_2024","ACA CHIR",1.5
"1057_1_2024","ACA COER",0
"1057_1_2024","CAN ROST",0
"1057_1_2024","CHA CAPI",0
"1057_1_2024","COR GLAU",0
"1057_1_2024","COR PERS",0
"1057_1_2024","HAE PLUM",1.5
"1057_1_2024","HAL BIVI",17
"1057_1_2024","HAL GARN",0
"1057_1_2024","HAL MACU",1.5
"1057_1_2024","OCY CHRY",3
"1057_1_2024","POM ARCU",0.5
"1057_1_2024","SCA ISER",13.49
"1057_1_2024","SPA ATOM",0
"1057_1_2024","SPA AURO",10.5
"1057_1_2024","SPA VIRI",3.5
"1057_1_2024","STE PART",4.99
"1057_1_2024","STE VARI",0
"1057_1_2024","THA BIFA",21.49
"1057U_1_2016","ACA BAHI",3
"1057U_1_2016","ACA CHIR",0
"1057U_1_2016","ACA COER",2
"1057U_1_2016","CAN ROST",2
"1057U_1_2016","CHA CAPI",3
"1057U_1_2016","COR GLAU",0
"1057U_1_2016","COR PERS",6
"1057U_1_2016","HAE PLUM",0
"1057U_1_2016","HAL BIVI",2
"1057U_1_2016","HAL GARN",1
"1057U_1_2016","HAL MACU",3
"1057U_1_2016","OCY CHRY",0
"1057U_1_2016","POM ARCU",1
"1057U_1_2016","SCA ISER",11
"1057U_1_2016","SPA ATOM",0
"1057U_1_2016","SPA AURO",3
"1057U_1_2016","SPA VIRI",2
"1057U_1_2016","STE PART",10
"1057U_1_2016","STE VARI",0
"1057U_1_2016","THA BIFA",14
"1057U_1_2018","ACA BAHI",0
"1057U_1_2018","ACA CHIR",0
"1057U_1_2018","ACA COER",2
"1057U_1_2018","CAN ROST",1
"1057U_1_2018","CHA CAPI",0
"1057U_1_2018","COR GLAU",0
"1057U_1_2018","COR PERS",0
"1057U_1_2018","HAE PLUM",16
"1057U_1_2018","HAL BIVI",0
"1057U_1_2018","HAL GARN",0
"1057U_1_2018","HAL MACU",0
"1057U_1_2018","OCY CHRY",2
"1057U_1_2018","POM ARCU",0.5
"1057U_1_2018","SCA ISER",9.49
"1057U_1_2018","SPA ATOM",0
"1057U_1_2018","SPA AURO",5
"1057U_1_2018","SPA VIRI",7.5
"1057U_1_2018","STE PART",3
"1057U_1_2018","STE VARI",1.5
"1057U_1_2018","THA BIFA",7.49
"1057U_2_2016","ACA BAHI",1
"1057U_2_2016","ACA CHIR",0
"1057U_2_2016","ACA COER",80
"1057U_2_2016","CAN ROST",0
"1057U_2_2016","CHA CAPI",1
"1057U_2_2016","COR GLAU",0
"1057U_2_2016","COR PERS",6
"1057U_2_2016","HAE PLUM",0
"1057U_2_2016","HAL BIVI",0
"1057U_2_2016","HAL GARN",0
"1057U_2_2016","HAL MACU",0
"1057U_2_2016","OCY CHRY",2
"1057U_2_2016","POM ARCU",0
"1057U_2_2016","SCA ISER",5
"1057U_2_2016","SPA ATOM",0
"1057U_2_2016","SPA AURO",1
"1057U_2_2016","SPA VIRI",0
"1057U_2_2016","STE PART",3
"1057U_2_2016","STE VARI",0
"1057U_2_2016","THA BIFA",42
"1057U_2_2018","ACA BAHI",3
"1057U_2_2018","ACA CHIR",0
"1057U_2_2018","ACA COER",3
"1057U_2_2018","CAN ROST",0
"1057U_2_2018","CHA CAPI",0
"1057U_2_2018","COR GLAU",0
"1057U_2_2018","COR PERS",0
"1057U_2_2018","HAE PLUM",39.98
"1057U_2_2018","HAL BIVI",1.5
"1057U_2_2018","HAL GARN",0
"1057U_2_2018","HAL MACU",0
"1057U_2_2018","OCY CHRY",7
"1057U_2_2018","POM ARCU",1
"1057U_2_2018","SCA ISER",28.99
"1057U_2_2018","SPA ATOM",0
"1057U_2_2018","SPA AURO",2.5
"1057U_2_2018","SPA VIRI",6
"1057U_2_2018","STE PART",2
"1057U_2_2018","STE VARI",0
"1057U_2_2018","THA BIFA",6.99
"1058_1_2022","ACA BAHI",1
"1058_1_2022","ACA CHIR",0
"1058_1_2022","ACA COER",0
"1058_1_2022","CAN ROST",0
"1058_1_2022","CHA CAPI",2
"1058_1_2022","COR GLAU",0
"1058_1_2022","COR PERS",0
"1058_1_2022","HAE PLUM",0
"1058_1_2022","HAL BIVI",0
"1058_1_2022","HAL GARN",1
"1058_1_2022","HAL MACU",0
"1058_1_2022","OCY CHRY",27
"1058_1_2022","POM ARCU",0
"1058_1_2022","SCA ISER",4
"1058_1_2022","SPA ATOM",0
"1058_1_2022","SPA AURO",2
"1058_1_2022","SPA VIRI",0
"1058_1_2022","STE PART",7
"1058_1_2022","STE VARI",1
"1058_1_2022","THA BIFA",11
"1058_1_2024","ACA BAHI",2.5
"1058_1_2024","ACA CHIR",3
"1058_1_2024","ACA COER",1
"1058_1_2024","CAN ROST",1
"1058_1_2024","CHA CAPI",0
"1058_1_2024","COR GLAU",0
"1058_1_2024","COR PERS",0
"1058_1_2024","HAE PLUM",5.99
"1058_1_2024","HAL BIVI",7.49
"1058_1_2024","HAL GARN",2
"1058_1_2024","HAL MACU",2.99
"1058_1_2024","OCY CHRY",17.49
"1058_1_2024","POM ARCU",5
"1058_1_2024","SCA ISER",14.5
"1058_1_2024","SPA ATOM",3
"1058_1_2024","SPA AURO",7
"1058_1_2024","SPA VIRI",2
"1058_1_2024","STE PART",12.49
"1058_1_2024","STE VARI",2
"1058_1_2024","THA BIFA",16.49
"1058U_1_2016","ACA BAHI",12
"1058U_1_2016","ACA CHIR",1
"1058U_1_2016","ACA COER",3
"1058U_1_2016","CAN ROST",2
"1058U_1_2016","CHA CAPI",0
"1058U_1_2016","COR GLAU",0
"1058U_1_2016","COR PERS",0
"1058U_1_2016","HAE PLUM",1
"1058U_1_2016","HAL BIVI",1
"1058U_1_2016","HAL GARN",2
"1058U_1_2016","HAL MACU",1
"1058U_1_2016","OCY CHRY",5
"1058U_1_2016","POM ARCU",0
"1058U_1_2016","SCA ISER",20
"1058U_1_2016","SPA ATOM",0
"1058U_1_2016","SPA AURO",1
"1058U_1_2016","SPA VIRI",1
"1058U_1_2016","STE PART",10
"1058U_1_2016","STE VARI",1
"1058U_1_2016","THA BIFA",29
"1058U_1_2018","ACA BAHI",0.5
"1058U_1_2018","ACA CHIR",0
"1058U_1_2018","ACA COER",0
"1058U_1_2018","CAN ROST",0.5
"1058U_1_2018","CHA CAPI",0
"1058U_1_2018","COR GLAU",0
"1058U_1_2018","COR PERS",0
"1058U_1_2018","HAE PLUM",0
"1058U_1_2018","HAL BIVI",2.5
"1058U_1_2018","HAL GARN",0
"1058U_1_2018","HAL MACU",0
"1058U_1_2018","OCY CHRY",0
"1058U_1_2018","POM ARCU",1
"1058U_1_2018","SCA ISER",0
"1058U_1_2018","SPA ATOM",0.5
"1058U_1_2018","SPA AURO",4.49
"1058U_1_2018","SPA VIRI",0
"1058U_1_2018","STE PART",0
"1058U_1_2018","STE VARI",1
"1058U_1_2018","THA BIFA",0
"1058U_2_2016","ACA BAHI",3
"1058U_2_2016","ACA CHIR",0
"1058U_2_2016","ACA COER",5
"1058U_2_2016","CAN ROST",0
"1058U_2_2016","CHA CAPI",0
"1058U_2_2016","COR GLAU",0
"1058U_2_2016","COR PERS",0
