"survey_id","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","latitude","longitude","DEPTH","UNDERWATER_VISIBILITY","HABITAT_TYPE","ZONE_NAME","SUB_REGION_NAME","REGION_DESCRIPTION","PROT","MPA_NAME","total_abundance","species_richness"
"3298H_2_2014","3298H",2,2014,26.94372,-80.03673,22.1,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",57.46,16
"3298U_1_2014","3298U",1,2014,26.94375,-80.03628,20.6,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",88.95,20
"3299U_1_2014","3299U",1,2014,26.94308,-80.03765,21,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",49.96,18
"3299U_2_2014","3299U",2,2014,26.94262,-80.03763,21,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",82.94,19
"3300U_1_2014","3300U",1,2014,26.94107,-80.0072,25.5,9.9,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",76.46,32
"3300U_2_2014","3300U",2,2014,26.94082,-80.0074,25.5,9.9,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",20.99,17
"3301U_1_2014","3301U",1,2014,26.938,-80.02,21.6,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",1582.86,39
"3301U_2_2014","3301U",2,2014,26.93763,-80.0199,22.3,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",213.39,34
"3302U_1_2014","3302U",1,2014,26.92885,-80.0344,22.3,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",96.98,33
"3302U_2_2014","3302U",2,2014,26.92858,-80.0343,22.6,6.9,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",182.89,42
"3303U_1_2014","3303U",1,2014,26.9254,-80.0198,20.6,9.9,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",367.59,46
"3303U_2_2014","3303U",2,2014,26.92507,-80.0198,19.8,8.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",645.41,68
"3304U_1_2014","3304U",1,2014,26.9238,-80.0098,24.7,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",80.45,29
"3304U_2_2014","3304U",2,2014,26.92328,-80.0096,24.7,13.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",92.48,23
"3305H_2_2014","3305H",2,2014,26.91997,-80.03395,22.7,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",34.48,15
"3305U_1_2014","3305U",1,2014,26.92025,-80.034,22.9,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",47.48,15
"3306U_1_2014","3306U",1,2014,26.91573,-80.01518,23,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",84.96,16
"3306U_2_2014","3306U",2,2014,26.91513,-80.01583,23,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",49.97,13
"3309U_1_2014","3309U",1,2014,26.91057,-80.0056,24.7,8.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",90.98,34
"3309U_2_2014","3309U",2,2014,26.91045,-80.0052,24.8,8.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",41.99,27
"3310U_1_2014","3310U",1,2014,26.91112,-80.0184,21.8,8.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",22.99,9
"3310U_2_2014","3310U",2,2014,26.91142,-80.0181,22.1,8.5,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",66.47,29
"3312U_1_2014","3312U",1,2014,26.90458,-80.02708,21.6,9.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",26.48,7
"3312U_2_2014","3312U",2,2014,26.90513,-80.02697,21.9,9.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",42.49,9
"3314U_1_2014","3314U",1,2014,26.8993,-80.01875,23.9,9.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",70.45,24
"3314U_2_2014","3314U",2,2014,26.89945,-80.01925,23.8,9.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",234.45,23
"3315U_1_2014","3315U",1,2014,26.89718,-80.01478,22.6,9.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",79.47,13
"3315U_2_2014","3315U",2,2014,26.89775,-80.01442,21.6,9.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",61.45,14
"3316U_1_2014","3316U",1,2014,26.89293,-80.0276,25.3,7.8,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",24.48,14
"3316U_2_2014","3316U",2,2014,26.89313,-80.0281,25,7.8,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",32.5,10
"3318U_1_2014","3318U",1,2014,26.88733,-80.0222,23.5,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",25.99,15
"3318U_2_2014","3318U",2,2014,26.88708,-80.0222,23.9,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",55.48,18
"3319U_1_2014","3319U",1,2014,26.88203,-80.0086,23.9,5.3,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",263.43,45
"3319U_2_2014","3319U",2,2014,26.88178,-80.0089,23.6,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",352.95,46
"3320U_1_2014","3320U",1,2014,26.88088,-80.0274,26.1,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",20.48,13
"3320U_2_2014","3320U",2,2014,26.8807,-80.0275,26.1,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",17.48,9
"3321U_1_2014","3321U",1,2014,26.87592,-80.0133,22.4,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",1311.79,61
"3321U_2_2014","3321U",2,2014,26.87555,-80.0131,22.1,9.9,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",676.84,57
"3322U_1_2014","3322U",1,2014,26.87638,-79.9938,29.9,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",18.98,14
"3322U_2_2014","3322U",2,2014,26.87602,-79.9938,29.7,9.9,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",59.98,19
"3323U_1_2014","3323U",1,2014,26.86863,-80.0198,27.3,16.8,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",37.49,13
"3323U_2_2014","3323U",2,2014,26.86707,-80.0195,27.3,16.8,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",46.47,21
"3325U_1_2014","3325U",1,2014,26.86132,-80.0195,24.7,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",673.4,39
"3325U_2_2014","3325U",2,2014,26.86113,-80.0193,24.5,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",104.91,30
"3326U_1_2014","3326U",1,2014,26.86172,-80.012,21.3,19.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",87.95,22
"3326U_2_2014","3326U",2,2014,26.86078,-80.0117,21.8,19.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",68.94,24
"3327U_1_2014","3327U",1,2014,26.85827,-80.0044,26.4,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",83.99,7
"3327U_2_2014","3327U",2,2014,26.85763,-80.0044,26.1,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",24.99,20
"3329U_1_2014","3329U",1,2014,26.84878,-80.0063,25.6,9.1,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",21,8
"3329U_2_2014","3329U",2,2014,26.84843,-80.0063,25.9,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",28,9
"3330U_1_2014","3330U",1,2014,26.84587,-80.0069,23.5,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",536.42,43
"3330U_2_2014","3330U",2,2014,26.8462,-80.0069,24.1,16.8,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",264.44,29
"3331U_1_2014","3331U",1,2014,26.82793,-80.0147,25.9,13.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",28.47,13
"3331U_2_2014","3331U",2,2014,26.82833,-80.0147,25.8,13,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",23.49,15
"3332U_1_2014","3332U",1,2014,26.82937,-80.0013,28,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",62.49,12
"3332U_2_2014","3332U",2,2014,26.82942,-80.0012,28.2,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",46.48,14
"3333U_1_2014","3333U",1,2014,26.8173,-80.0101,22.9,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",144.93,24
"3333U_2_2014","3333U",2,2014,26.81668,-80.0098,22.1,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",61.47,12
"3334U_1_2014","3334U",1,2014,26.81658,-80.009,25.1,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",49.46,11
"3334U_2_2014","3334U",2,2014,26.81637,-80.0088,25.1,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",77.45,16
"3335U_1_2014","3335U",1,2014,26.79963,-80.01277,22.1,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",109.4,30
"3335U_2_2014","3335U",2,2014,26.80025,-80.0127,22.1,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",82.48,26
"3337U_1_2014","3337U",1,2014,26.76922,-80.0073,27.7,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",33.99,17
"3337U_2_2014","3337U",2,2014,26.76958,-80.0071,27.7,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",29.48,15
"3338H_2_2014","3338H",2,2014,26.74922,-80.01268,21.6,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",313.46,33
"3338U_1_2014","3338U",1,2014,26.74922,-80.0128,21.5,9.9,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",248.96,26
"3339U_1_2014","3339U",1,2014,26.74958,-80.0115,24.4,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",11.99,8
"3339U_2_2014","3339U",2,2014,26.74933,-80.0114,24.5,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",204.94,32
"3340U_1_2014","3340U",1,2014,26.74768,-80.0072,27.7,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",87.98,18
"3340U_2_2014","3340U",2,2014,26.7479,-80.0073,27.4,13.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",56.47,18
"3341U_1_2014","3341U",1,2014,26.95267,-80.0325,21.6,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",209.93,48
"3341U_2_2014","3341U",2,2014,26.953,-80.0325,21.2,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",984.42,46
"3342U_1_2014","3342U",1,2014,26.92905,-80.0201,20.9,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",207.4,37
"3342U_2_2014","3342U",2,2014,26.92945,-80.0202,20.7,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",149.47,32
"3343H_2_2014","3343H",2,2014,26.92195,-80.0293,20.9,16,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",113.39,34
"3343U_1_2014","3343U",1,2014,26.92237,-80.0296,22.4,18.3,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",726.41,45
"3344U_1_2014","3344U",1,2014,26.89235,-80.0151,24.7,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",715.44,42
"3344U_2_2014","3344U",2,2014,26.89215,-80.0152,25.3,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",454.4,45
"3345H_2_2014","3345H",2,2014,26.8812,-80.022,25.3,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",263.43,37
"3345U_1_2014","3345U",1,2014,26.88073,-80.0218,24.7,10.7,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",290.46,28
"3346U_1_2014","3346U",1,2014,26.88067,-80.0139,23.3,21.3,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",877.95,38
"3346U_2_2014","3346U",2,2014,26.88017,-80.014,24.1,21.3,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",1436.37,55
"3347U_1_2014","3347U",1,2014,26.8677,-80.0178,26.2,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",323.95,31
"3347U_2_2014","3347U",2,2014,26.86817,-80.0178,25.1,15.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",296.41,31
"3348U_2_2014","3348U",2,2014,26.82132,-80.0062,30.2,16.8,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",135.94,24
"3349U_1_2014","3349U",1,2014,26.78383,-80.0108,21.3,18.3,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",400.88,36
"3349U_2_2014","3349U",2,2014,26.78332,-80.0108,21,18.3,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",437.43,37
"3350U_1_2014","3350U",1,2014,26.7776,-80.0109,20,12.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",358.43,25
"3350U_2_2014","3350U",2,2014,26.77782,-80.011,17.4,11.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",542.95,27
"3562U_1_2014","3562U",1,2014,25.79385,-80.09563,12.8,13.7,"Linear Reef Inner","Undetermined","Broward-Miami","Miami to North Martin County",0,"Unprotected",165.95,38
"3562U_2_2014","3562U",2,2014,25.79342,-80.09615,11.7,12.2,"Linear Reef Inner","Undetermined","Broward-Miami","Miami to North Martin County",0,"Unprotected",177.4,36
"3901U_1_2014","3901U",1,2014,26.89862,-80.019,25.6,7.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",12,11
"3901U_2_2014","3901U",2,2014,26.89892,-80.0189,25.5,7.2,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",16.48,13
"3902U_1_2014","3902U",1,2014,26.89752,-80.015,22.9,8.4,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",228.91,44
"3902U_2_2014","3902U",2,2014,26.89702,-80.0149,22.6,7.6,"Deep Ridge Complex","Undetermined","North Palm Beach","Miami to North Martin County",0,"Unprotected",201.97,24
"1003U_1_2016","1003U",1,2016,25.33208,-80.22645,3.7,7.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",14,5
"1003U_2_2016","1003U",2,2016,25.33208,-80.22645,3.8,6,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",0,0
"1004U_1_2016","1004U",1,2016,25.33263,-80.22885,3.7,6.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",1,1
"1004U_2_2016","1004U",2,2016,25.33263,-80.22885,3.5,5.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",4,2
"1005U_1_2016","1005U",1,2016,25.33495,-80.23757,2.1,7,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",5,3
"1005U_2_2016","1005U",2,2016,25.33495,-80.23757,2.1,5.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",4,2
"1006U_1_2016","1006U",1,2016,25.33579,-80.23429,2.6,5.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",5,3
"1006U_2_2016","1006U",2,2016,25.33582,-80.2342,3,6.5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",5,5
"1007U_1_2016","1007U",1,2016,25.43987,-80.18981,3,5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",49,8
"1007U_2_2016","1007U",2,2016,25.43966,-80.1901,3.2,5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",19,5
"1008U_1_2016","1008U",1,2016,25.44681,-80.17024,3,11,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",283,17
"1008U_2_2016","1008U",2,2016,25.44672,-80.17054,3,5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",150,15
"1009U_1_2016","1009U",1,2016,25.47236,-80.17279,2.4,5.5,"Isolated - patchy reef structures - moderate vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",580,28
"1009U_2_2016","1009U",2,2016,25.47256,-80.17283,3.4,6,"Isolated - patchy reef structures - moderate vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",128,15
"1010U_1_2016","1010U",1,2016,25.74055,-80.13031,6.1,5,"Isolated - patchy reef structures - low vertical relief","Inshore","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",0,0
